opis;klasa
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 1100l
opis: pojemnik uszkodzony, bardzo prosze o wymiane,
 obecnie pojemnik, z ktorego nie mozna korzystac zostal wystawiony poza oslone smietnikowa.";Pojemniki/worki na odpady
"temat: mycie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 1100l
opis: prosimy o wymycie i dezynfekcje kontenerow , ewentualnie wymiane na nowe ze wzgledu na gruba warstwe brudu przyklejonego do dna pojemnika.";Pojemniki/worki na odpady
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik120l
opis: prosze o podstawienie brakujacego pojemnika na tworzywa sztuczne, w nieruchomosci pod adresem mieroslawskiego 14 mieszka starsza osoba, czesto korzystajaca z opakowan z tworzywa sztucznego. obecnie jest tylko pojemnik na odpady zmieszane i makulature. pojemnik mozna zostawic na terenie posesji/ogrodu po otwarciu furtki.";Pojemniki/worki na odpady
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: stare miasto
opis miejsca: wnetrze podworzowe ulica garbary 9-11 we wroclawiu
opis: witam,
ponownie zglaszamy ulica garbary 9-11, powstalo 'dzikie wysypisko' po zmianie lokalizacji pojemnikow na odpady. prosimy o podjecie dzialan i uprzatniecie terenu nalezacego do uniwersytetu wroclawskiego. jestesmy zmuszeni przeslac zgloszenie rowniez do strazy miejskiej , gdyz brak jest jakichkolwiek informacji.
w zalaczeniu przesylamy zdjecia z dzisiaj. 
uprzejmie prosimy o podjecie interwencji.
pozdrawiam
katarzyna weremczuk
dzial gospodarki nieruchomosciami.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: id zgloszenia: 69457
prosze o dostarczenie workow na odpady zielone";Pojemniki/worki na odpady
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: pojemnik na odpady papier i tektura jest przepelniony, prosimy o pilna interwencje.";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: krzyki
opis miejsca: lacznik pomiedzy ul. polna a ul. semaforowa, szkola podstawowa nr 80 nowy budynek
opis: prosze o posprzatanie  jezdni, chodnika oraz rowu  lacznika pomiedzy ul polna a ul. semaforowa zapewniajacy dojazd do nowego budynku szkoly podstawowej nr 80. na jezdni oraz chodniku zalegaja duze ilosci piasku a w rowie bardzo duzo smieci ( butelki, opony, itp).";Sprzatanie miasta
"temat: zmiana wielkosci pojemnika
odpady: papier i tektura
pojemniki: pojemnik 240l
opis: szanowni panstwo,
wroclawskie mieszkania sp. z o.o. jako zarzadca nieruchomosci wspolnej przy al. boya-zelenskiego 6 we wroclawiu zwraca sie z prosba o zmiane wielkosci pojemnika na odpady ' tekture i papier' obecnie na wspolnocie mieszkaniowej znajduje sie pojemnik o wielkosci 120l prosze o wymiane na pojemnik o wielkosci 240l. obecnie podstawiony pojemnik nie jest wystarczajacy dla mieszkancow. 
z gory dziekuje i pozdrawiam,
karolina gurba";Pojemniki/worki na odpady
"temat: inne
opis miejsca: prosze o odebranie gabarytow i gruzu znajdujacych sie przy oslonie smietnikowej jednosci narodowej 157.
opis: prosze o odebranie gabarytow i gruzu znajdujacych sie przy oslonie smietnikowej jednosci narodowej 157.";Sprzatanie miasta
"temat: inne
opis miejsca: prosze o odebranie gabarytow przy wyjsciu z bramy od strony podworza
opis: prosze o odebranie gabarytow przy wyjsciu z bramy od strony podworza";Wywoz odpadow
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 660l
opis: na wniosek wm hallera 110 prosze o podstawienie dodatkowego pojemnika na plastik.";Pojemniki/worki na odpady
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: papier i tektura
pojemniki: pojemnik 1100l
opis: na wniosek wm hallera 120 prosze o dostawienie dodatkowego pojemnika na papier";Pojemniki/worki na odpady
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 60l
opis: witam, chcielibysmy prosic o podstawienie dodatkowego pojemnika na tworzywa sztuczne (glownie folia kolorowa) w naszej firmie. dokladny adres to stargardzka 3c (niestety nie ma tego numeru w liscie wybieralnej u panstwa). dodatkowo mam pytanie o koszt odbioru odpadow oraz jak czesto by mogly byc one odbierane.
pozdrawiam
piotr stadnicki
pelnomocnik firmy";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: przepelnione pojemniki z makulatura i plastikami.";Wywoz odpadow
"temat: pas drogowy – chodnik
dzielnica: krzyki
opis miejsca: nie jest sprzatany chodnik przy ulicy kosciuszki 104, 106.
opis: nie jest sprzatany chodnik przy ulicy kosciuszki 104, 106.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie workow na odpady zielone na nieruchomosci przy ul. czystej 2.";Pojemniki/worki na odpady
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: dotyczy ul kosynierow gdynskich b ez numeru, pzd rod pszczolka
prosze o dostarczenie workow brazowych dla ogrodu dzialkowego w ilosci 1000 szt.
worki mozna pozostawic w dniu 28.03.2019 w godz.10-12 prosze o potwierdzenie przyjecia zgloszenia na w/w adres lub telefon 606 349 826 dziekuje";Pojemniki/worki na odpady
"temat: inne
opis miejsca: kontenery w oslonie smietnikowej polozonej we wnetrzu podworzowym przy ul. barlickiego 28 we wroclawiu.
opis: dzien dobry,
lzn 'arkadia' jako administrator nieruchomosci polozonej przy ul. barlickiego 28 we wroclawiu, zwraca sie z prosba o pilne umycie kontenerow na smieci. z kontenerow wydobywa sie okropny fetor, dlatego bardzo prosimy o pilna interwencje.
dziekuje i pozdrawiam
malgorzata styrczula";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: wm hallera 12-14a brak odbioru prze 2 tyg zgodnie z harmonogramem 
problemy ciagle od 3 miesiecy";Wywoz odpadow
"temat: mycie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemnik120l
opis: b. brudne sa klapy przy wszystkich pojemnikach, kilkakrotnie mailowo prosilam firme fbsewis o umycie lub wymiane pojemnikow. pojemniki dalej sa brudne a mieszkancy skarza sie, ze brudza odziez przy otwieraniu pojemnikow.";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: witam,
bardzo prosze o odbior odpadow zielonych, ktore zalegaja od ok 3 tygodni przy oslonie smietnikowej znajdujacej sie na terenie nieruchomosci przy ul. litewskiej 2-4 we wroclawiu. nadmienie, iz planowany w harmonogramie odbior przypadal na dzien 14.03.2019r. bardzo prosze o interwencje.";Wywoz odpadow
"temat: brak pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 60l
opis: prosze o dostarczenie  dodatkowych dwoch koszy ulicznych przy ul schuberta ktora jest ciagiem pieszo-jezdnym i bardzo jest uczeszczana przez spacerowiczow,matki z dziecmi rowerzystow.i nie ma gdzie wyrzucic papierkow butelekpo napojach i innych odpadow.
prosze o potwierdzenie przyjecia zgloszenia na podany adres mail.
jestem czlonkiem zarzadu rady osiedla jagodno 
z powazaniem grazyna kepa";Pojemniki/worki na odpady
"temat: brak pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik120l
opis: witam,
w oslonie smietnikowej zostal podmieniony bez naszej wiedzy jeden z pojemnikow. prosze o przywrocenie stanu sprzed, czyli kontenera na tworzywa sztuczne";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: brak odbioru odpadow zielonych w tym choinek w dniu 12.03.2019r 
skutki przedstawione na zdjeciach w zalaczeniu";Wywoz odpadow
"temat: inne
opis: dzien dobry, w grudniu bylam w urzedzie zglosic wywoz smieci, wypelnialam formularz itd. jednak do tej pory nie otrzymalam zadnej umowy ani tez informacji jaka kwote i na jakie konto mam wplacac pieniazki. ni e chcialabym narobic sobie zaleglosci. prosze o informacje co powinnam dalej zrobic aby wszystko bylo uregulowane. 
dominika dabrowska";Inne
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: witam, 
po raz kolejny zglaszam brak wywozu odpadow zgodnie z harmonogramem. sprawe zglaszam w zeszlym tygodniu  dla odpadow  plastikowych oraz papierowych. plastiki zostaly wywiezione,a  papier dalej wysypuje sie z pojemnikow na odpady. prosze o informacje co panstwo robicie w tym temacie? prosze rowniez o informacje oraz podanie danych kontaktowych do osoby zajmujacej sie nadzorem wywozem odpadow zgodnie z harmonogramem. obecna sytuacja jest dla nas nie do zaakceptowania!
prosze o pilna interwencje.";Wywoz odpadow
"temat: inne
opis: dzien dobry
chcialbym zapytac o wymiary pojemnikow na odpady o pojemnosci 660 litrow.
z powazaniem
andrzej kalbarczyk";Inne
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 360l
opis: witam,
mam zgloszonych 15 os., prosze o wiekszy pojemnik na smieci zmieszane. dodatkowo nie mam zadnego pojemnika na  plastiki, szklo, odpady zielone. jesli jest taka mozliwosc poprosze rowniez,  w szczegolnosci na plastiki 360l.";Pojemniki/worki na odpady
"temat: pas drogowy – kosze
dzielnica: psie pole
opis miejsca: rondo lotnikow polskich, w czterech lokalizacjach:
1) zjazd z ronda w kierunku ulic bierutowskiej i kielczowskiej, strona prawa, chodnik;
2) wjazd na rondo od strony ulic kielczowskiej i bierutowskiej, strona prawa, chodnik;
3) wjazd w ul. kielczowska, strona prawa, chodnik;
4) zjazd w kierunku ulicy krzywoustego, strona prawa, chdonik, przy biletomacie.
opis: uszkodzone kosze uliczne. kosze wskazane w lokalizacjach nr 2-4 wyrwane z kostka brukowa, kosz wskazany w lokalizacji nr 1 zgiety.";Sprzatanie miasta
"temat: pas drogowy – kosze
dzielnica: psie pole
opis miejsca: ul. klokoczycka, teren niezabudowany, miedzy numerami klokoczycka 140 i 5, peron przystanku autobusowego nr 29516 w kierunku ul. zakrzowskiej
opis: wyrwany kosz uliczny.";Sprzatanie miasta
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: prosze o odbior choinek ktore nadal leza za wiata smietnikowa na nieruchomosci przy ul. minskiej 24";Wywoz odpadow
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: krzyki
opis miejsca: z tylu budynku przy pojemnikach na odpady
opis: porozrzucane smieci z pojemnikow na odpady";Sprzatanie miasta
"temat: zamien worek na pojemnik
odpady: odpady zielone
pojemniki: pojemnik120l
opis: 15 zgloszonych osob, nie mamy zadnego pojemnika";Pojemniki/worki na odpady
"temat: zamien worek na pojemnik
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 360l
opis: 15 zgloszonych osob, brak jakiegokolwiek pojemnika";Pojemniki/worki na odpady
"temat: zamien worek na pojemnik
odpady: papier i tektura
pojemniki: pojemnik120l
opis: zgloszonych 15 osob, brak jakiegokolwiek pojemnika";Pojemniki/worki na odpady
"temat: brak pojemnika na odpady
odpady: papier i tektura
pojemniki: pojemnik 60l
opis: witam seredecznie, 
pragne na swojej dzialce na grota roweckiego postawic kosze do segregacji smieci, szklo, papaier, i ogolne.czy moge prosic o kontakt i porozmawiac telefoniecznie, poniewaz moja prosba nie jest zakwalifikowana z rodzajem odpadow.. kosze nie musza byc duze chodzi o to by byly praktyczne i wygladalo schludnie. dziekuje";Pojemniki/worki na odpady
"temat: pas drogowy – przystanek
dzielnica: srodmiescie
opis miejsca: ul. nowowiejska 1 , przystanek tramwajowy kierunek wyszynskiego, koszy przy peronie 
przystanku tramwajowego nr 20635
opis: wg zglaszajacego (mpk), wyrwany kosz na smieci w podanej lokalizacji";Sprzatanie miasta
"temat: inne
opis: nie otrzymalam drukow na oplaty za wywoz smieci od lutego 2019 roku. moge otrzymac druki droga mailowa na w/w adres e-mail. robie przelewy na podstawie starych drukow z 2018 roku.";Inne
"temat: uszkodzenie mienia
opis miejsca: ul. rogowska, kierunek od ul. chociebuskiej do ul. strzegomskiej, strona lewa, chodnik, na wysokosci nr 116
opis: oderwany od podloza, przewrocony kosz uliczny.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: odpady ze szkla
pojemniki: pojemniki 60-1100 l
opis: zglaszam przepelnienie pojemnika na szklo na osiedlu maestro v - schuberta 60-76";Wywoz odpadow
"temat: inne
opis: na wniosek wm al.pracy 38 informuje, ze firma odbierajaca odpady wyciaga pojemniki na smieci i pozostawia je na podworku zamiast odstawic je w wyznaczone miejsce. prosze o zdyscyplinowanie firmy odbierajacej odpady.";Inne
"temat: tereny zewnetrzne – inne
dzielnica: srodmiescie
opis miejsca: wejscie do parku nadodrzanskiego (biskupinskiego) od strony skrzyzowania ul. braci gierymskich i ul. wojtkiewicza.
opis: szanowni panstwo, uprzejmie prosimy o ustawienie dodatkowego kosza na smieci przy wejsciu do parku nadodrzanskiego (biskupinskiego) od strony skrzyzowania ul. braci gierymskich i ul. wojtkiewicza. bardzo czesto zdarza sie, ze wlasciciele psow (ktorych w naszej dzielnicy z powodu ilosci domkow jednorodzinnych jest nadzwyczaj duzo) nie sprzataja po swoich psach z powodu braku miejsca, w ktorym mogliby nieczystosci wyrzucic. najblizszy kosz znajduje sie na placu zabaw - a obecnosc psow jest tam z reguly niepozadana, tak wiec wlasciciele nie maja miejsca, gdzie szybko mogliby sie pozbyc woreczka, i rezygnuja ze sprzatania. mieszkancy biskupina byliby panstwu bardzo wdzieczni, gdyby przychylili sie panstwo do mojej prosby.";Pojemniki/worki na odpady
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemnik 240l
opis: prosze o podstawienie brakujacego pojemnika (plastik) pomiedzy klatka nr. 76 a nr.78";Pojemniki/worki na odpady
"temat: inne
opis miejsca: zgloszenie dotyczy trzech miejsc podstawiania kontenerow na gabaryty.
1. ul. strzegomska 230
2. ul. szkocka 51
3. ul. hiszpanska 43
opis: uprzejmie prosimy o zmiane terminu podstawiania kontenerow na gabaryty w maju br. 
prosimy o zmiane z 28 maja 2019 r.. (jest w harmonogramie)  na 21 maj 2019 r.
nastepny termin ujety w harmonogramie to 4 czerwiec 2019 r., roznica tylko 1 tygodnia.
nasza prosba dotyczy 3  lokalizacji wymienionych powyzej.";Strefa Zarzadcy
"temat: przepelnienie pojemnika
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: prosze o odbior przepelnionego pojemnika z papierem. oslona smietnikowa znajduje sie na terenie wm przy ul. grabiszynskiej 216-224.";Wywoz odpadow
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 60l
opis: brak klapy w pojemniku";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki/dzwony do zbiorki selektywnej
opis: przepelnione wszystkie pojemniki do zbiorki odpadow komunalnych.";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki 60-1100 l
opis: dzien dobry, prosze o informacje kiedy beda odbierane odpady makulaturowe.";Wywoz odpadow
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: psie pole
opis miejsca: teren zewnetrzny
opis: zwracamy sie z prosba o posprzatanie terenu oraz uprzatniecie gabarytow znajdujacych sie na przedmiotowej dzialce.";Sprzatanie miasta
"temat: pas drogowy – sciezka rowerowa
dzielnica: fabryczna
opis miejsca: 100 m na zachod od ul. lewej
opis: duzo rozbitego szkla i plastikow prawdopodobnie po stluczce.";Sprzatanie miasta
"temat: pas drogowy – sciezka rowerowa
dzielnica: fabryczna
opis miejsca: https://maps.app.goo.gl/qjdep
ddr  wzdluz legnickiej, kolo tgg
opis: rozbite szklo";Sprzatanie miasta
"temat: pas drogowy – sciezka rowerowa
dzielnica: stare miasto
opis miejsca: https://maps.app.goo.gl/7iefs
opis: rozbite szklo mniej wiecej kolo pierogarni";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: jemiolowa 70-podworko
opis: na wniosek wlascicieli ze wm jemiolowa 70 prosze o uprzatniecie smieci znajdujacych sie na podworku uljemiolowa 70. z informacji jakie otrzymalam wynika, ze spi tam bezdomny, w zwiazku z powyzszym na podworku znajduja sie gabaryty- materac itp.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: potrzebujemy ok.500 szt workow na potrzeby 3 wspolnot mieszkaniowych";Pojemniki/worki na odpady
"temat: pas drogowy - jezdnia
dzielnica: fabryczna
opis miejsca: cala ulica 
jezdnia i cjodniki
opis: jezdnia i chodniki ul jarnoltowskiej wymagaja oczyszczenia takze z piasku, ziemi...";Sprzatanie miasta
"temat: pas drogowy – chodnik
dzielnica: krzyki
opis miejsca: armii krajowej przy bardzkiej pod wiata przystanku 21174
opis: zostalo nabrudzone odchodami pod wiata
zgloszono o godz. 06:28 do fbserwis";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: bardzo prosze o dorzucenie na posesje czestochowska 27 wroclaw 4 workow na odpady zielone.";Pojemniki/worki na odpady
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: bardzo prosze o dostarczenie workow na odpady zielone 120 l (brazowe) w ilosci 15 rolek.
tymczasowo bedziemy zbierac odpady zielone w worki czarne.";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: witam,
w nawiazaniu do naszego zgloszenia o nr id 69156, chcielibysmy zaproponowac, aby chodnik, ktory zostal ubrudzony doczyscila firma, ktora ma do tego specjalna maszyne. jest to bezpieczne i skuteczne rozwiazanie. owa firma to zrobi i wystawi za to fakture a my ta fakture zrobimy dla firmy wpo alba. czy panstwo akceptujecie takie rozwiazanie sprawy? oferta czyszczenia tego miejsca bedzie dopiero w przyszlym tygodniu.";Sprzatanie miasta
"temat: pas drogowy – zielence
dzielnica: krzyki
opis miejsca: pas przy drodze, przy plocie ogrodkow dzialkowych na wysokosci wjazdu na osiedle mala toskania
opis: kontener na odziez - bez mozliwosci identyfikacji (brak jakichkolwiek opisow i nazw wlasciciela). wokol rozsypane ubrania w promieniu kilku metrow od kilku tygodni.";Sprzatanie miasta
"temat: przepelnienie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: bardzo duza ilosc odpadow, konieczne dodatkowe wywozy pilne";Wywoz odpadow
"temat: brak pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 660l
opis: prosze o podstawienie nowego pojemnika na smieci";Pojemniki/worki na odpady
"temat: pas drogowy - jezdnia
dzielnica: fabryczna
opis miejsca: ul. grecka, kierunek od ul. stanow zjednoczonych do ul. francuskiej, strona lewa, jezdnia przy nr 66a, przy krawezniku
opis: gruz na jezdni - prosba o usuniecie.";Sprzatanie miasta
"temat: tereny zewnetrzne – wnetrza podworzowe
dzielnica: srodmiescie
opis miejsca: -otrzymalismy zgloszenie mieszkancow wnetrza podworzowego reja nowowiejska prusa walecznych o podstawienie kosza na smieci na ww. wnetrzu od strony prusa
opis: -otrzymalismy zgloszenie mieszkancow wnetrza podworzowego reja nowowiejska prusa walecznych o podstawienie kosza na smieci na ww. wnetrzu od strony prusa, w zalaczeniu mail";Pojemniki/worki na odpady
"temat: przepelnienie pojemnika
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: zgloszenie dotyczy wszystkich rodzajow odpadow - prosba o zwiekszenie czestotliwosci wywozu, zgodnie z zalaczonym pismem";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady ze szkla
pojemniki: pojemniki 60-1100 l
opis: w ubieglym tygodniu nie odebrano z mojej posesji pojemnika na szklo mimo wystawienia przy bramie. podobne sytuacje dotyczace szkla juz mialy miejsce.
nie moglem zareagowac wczesniej bo system nie chcial przyjac mojego numeru posesji.";Wywoz odpadow
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 240l
opis: prosze o wymiane pojemnika na odpady zmieszane. klapa do otwierania jest polamana (pojemnik w kolorze zielonym)";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: papier i tektura
pojemniki: pojemniki/dzwony do zbiorki selektywnej
opis: witam,
aplikacja pokazala mi wczoraj odbior papieru, ale dzisiaj dalej jest nieodebrany. pytanie czy aplikacja ma wlasciwe dane? i drugie pytanie, jak segregowac, do ktorej grupy, otuline ogrodowa? (taka biala plachta do okrywania roslin na zime).";Inne
"temat: zapytanie o harmonogram
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: na wniosek wspolnoty mieszkaniowej mielecka 19 prosze o uwzglednienie w harmonogramie czestszych wywozow odpadow. z informacji jakie otrzymalam od wlascicieli pojemniki sa ciagle przepelnione.";Wywoz odpadow
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie 100 szt. workow na odpady zielone - dostawa punkt ochrony przy rampie rozladunkowej";Pojemniki/worki na odpady
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: prosze o dostarczenie 10 szt workow";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: pojemniki 60-1100 l
opis: witam,
wlasciciele zglaszaja , ze od kilku tygodni nie sa odbierane odpady typu plastik.";Wywoz odpadow
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worki
opis: witam, od miesiaca nie sa od nas odbierane plastiki. dodam, ze sa prawidlowo wystawione i sa widoczne bo jest ich ok 10 workow.
smieciarka przejezdza obok a od nas nie zabiera.";Wywoz odpadow
"temat: zapytanie o harmonogram
odpady: zmieszane odpady komunalne
pojemniki: pojemniki 60-1100 l
opis: dzien dobry 
pisal juz do panstwa oraz do spolki alba kilkukrotnie z prosba o zaktualizowanie harmonogramu wywozu (obecnie jest to dwa razy w tygodniu) na panstwa stronie. prosze o wiadomosc zwrotna. dziekuje 
administrator osiedla nowe miasto rozanka
ul. obornicka 91 - 95a
urszula golen";Wywoz odpadow
"temat: inne
opis miejsca: ul. ulanska 32a-46
opis: dzien dobry,
jestem zarzadca nieruchomosci przy ul. ulanskiej 32a- 46 we wroclawiu. prosze o informacje dlaczego na harmonogramie nie ma ujetych naszych nieruchomosci. prosze o informacje kiedy nieruchomosci beda widoczne w harmonogramie. prosze o pilne ustosunkowanie sie do wiadomosci.
pozdrawiam,
bartlomiej swiesciak";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: krzyki
opis miejsca: ul.powstancow slaskich od hallera do ul.swidnickiej.ten podany numer jest przypadkowy.
opis: dzien dobry, prosze o posprzatanie ul.powstancow slaskich wzdluz torow tramwajowych.
jest bardzo brudno.sezon zimowy juz sie skonczyl i snieg tego nie przykryje.na dworze mamy juz wiosne.";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: srodmiescie
opis miejsca: teren przy garazach
opis: prosimy o sprzatniecie terenu przy koncu garazy z nawianych tam lisci, galezi i innych odpadkow.
z powazaniem,
zespol bodyfit";Sprzatanie miasta
"temat: brak worka na odpady
odpady: tworzywa sztuczne, metale, opakowania wielomaterialowe
pojemniki: worek 120l
opis: witam. czy mozna prosic o dostarczenie zoltych workow na tworzywa sztuczne ?";Pojemniki/worki na odpady
"temat: brak odbioru odpadow zgodnie z harmonogramem
odpady: odpady zielone
pojemniki: worki
opis: w przewidzianym terminie 20 marca 2019 nie odebrano workow z odpadami zielonymi.";Wywoz odpadow
"temat: pas drogowy - jezdnia
dzielnica: srodmiescie
opis miejsca: od  ul. dubois 11 w kierunku, do mostow mieszczanskich
opis: - plama oleju na odcinku ul. dubois 11 w kierunku, do mostow mieszczanskich.
powiadomiono wpo alba g. 19:03 p. gryglewicz ./jp";Sprzatanie miasta
"temat: uszkodzenie pojemnika – koniecznosc wymiany
odpady: zmieszane odpady komunalne
pojemniki: pojemnik120l
opis: prosze o wymiane  pojemnika na zmieszane odpady komunalne na nowy z powodu uszkodzen i pekniec starego . jesli jest taka mozliwosc to prosze o pojemnik o pojemnosci  jak dotychczas tj 140 l.
pozdrawiam anna najar";Pojemniki/worki na odpady
"temat: pas drogowy – zielence
dzielnica: fabryczna
opis miejsca: odpady znajduja sie przy skrzyzowaniu ulic krolewieckiej i narzedziowej na przeciwko myjni samochodowej zlokalizowanej przy ul. krolewieckiej 66.
opis: w pierwszy dzien wiosny zostaly posprzatane tereny zielone w okolicy stawu krolewieckiego. zebrane odpady zostaly ulozone przy skrzyzowaniu ulic krolewieckiej i narzedziowej.";Sprzatanie miasta
"temat: podstawienie dodatkowego pojemnika na odpady
odpady: zmieszane odpady komunalne
pojemniki: pojemnik 360l
opis: kupilem dom przy zagloby 19, zglosilem w urzedzie odbior ale pojemniki zostaly przez was odebrane. prosze o podstawienie kublow";Pojemniki/worki na odpady
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: pas zieleni, nalezacy do gminy wroclaw pomiedzy dzialkami nalezacymi do spolki tbs a wspolnotami mieszkaniowymi. 
nr dzialek
 obreb brochow ar-5 dz. nr 4/8 
obreb brochow ar-5 dz. nr 6/2
obreb brochow ar-5 dz. nr 9/2
opis: na pasach zieleni to sa pozostalosci po ogrodkach dzialkowych znajduje sie bardzo duzo smieci, rowniez duzo szkla, ktorym bawiace dzieci moga sie skaleczyc.
 w zalaczeniu przesylam mapki by pomoc w lokalizacji terenu, o ktorym pisze, kolor zolty oznacza, ze dzialki naleza do gminy wroclaw. 
dzialki znajduja sie po obu stronach ulicy cedrowej pomiedzy terenem nalezacym do naszej spolki tj. tbs wroclaw a budynkami nalezacymi do wspolnot mieszkaniowych.";Sprzatanie miasta
"temat: tereny zewnetrzne – inne
dzielnica: krzyki
opis miejsca: pas zieleni, nalezacy do gminy wroclaw pomiedzy dzialkami nalezacymi do spolki tbs a wspolnotami mieszkaniowymi. 
nr dzialek
 obreb brochow ar-5 dz. nr 14/9 
obreb brochow ar-5 dz. nr 12/2
opis: na pasach zieleni to sa pozostalosci po ogrodkach dzialkowych znajduje sie bardzo duzo smieci, rowniez duzo szkla, ktorym bawiace dzieci moga sie skaleczyc.
 w zalaczeniu przesylam mapki by pomoc w lokalizacji terenu, o ktorym pisze, kolor zolty oznacza, ze dzialki naleza do gminy wroclaw. 
dzialki znajduja sie po obu stronach ulicy cedrowej pomiedzy terenem nalezacym do naszej spolki tj. tbs wroclaw a budynkami nalezacymi do wspolnot mieszkaniowych.";Sprzatanie miasta
"temat: brak worka na odpady
odpady: odpady zielone
pojemniki: worek 120l
opis: dzien dobry, prosze o dostarczenie workow na odpady zielone, w bloku jest 6 mieszkan i kazdy ma ogrodek, wiec dobrze by bylo gdyby kazda rodzina miala swoja rolke. w razie pytan prosze o kontakt ze mna. pozdrawiam iwona hryniewicz";Pojemniki/worki na odpady
